Record_ID,Annual_Rainfall,Rainfall_Category,Fertilizer,Fertilizer_per_Area,Pesticide,Pesticide_per_Area,Year_Group
10121,1600,Medium,21142165.8,133.4,25357.92,0.1599999999999999,2006-2010
10122,1600,Medium,3018308.4,133.4,3620.16,0.16,2006-2010
10123,1600,Medium,1178455.6,133.4,1413.44,0.16,2006-2010
10124,1600,Medium,20816669.8,133.4,24967.52,0.16,2006-2010
10125,1600,Medium,2029814.4,133.4,2434.56,0.16,2006-2010
10126,1600,Medium,407136.8,133.4,488.32,0.16,2006-2010
10127,1600,Medium,187160.2,133.4,224.48,0.16,2006-2010
10128,1600,Medium,3106619.2,133.4,3726.08,0.16,2006-2010
10129,1600,Medium,20531460.6,133.4,24625.44,0.16,2006-2010
10130,1600,Medium,1763814.8,133.4,2115.52,0.16,2006-2010
10131,1600,Medium,11756008.4,133.4,14100.16,0.16,2006-2010
10132,1600,Medium,69937084.4,133.4,83882.56,0.16,2006-2010
10133,1600,Medium,14732696.0,133.4,17670.4,0.16,2006-2010
10134,1600,Medium,379211511.0,133.4,454826.4,0.16,2006-2010
10135,1600,Medium,15341.0,133.4,18.4,0.1599999999999999,2006-2010
10136,1600,Medium,460363.4,133.4,552.16,0.16,2006-2010
10137,1600,Medium,377788.8,133.4,453.12,0.16,2006-2010
10138,1600,Medium,933800.0,133.4,1120.0,0.16,2006-2010
10139,1600,Medium,14279002.6,133.4,17126.24,0.16,2006-2010
10140,1600,Medium,2941736.8,133.4,3528.32,0.16,2006-2010
10141,1600,Medium,499049.4,133.4,598.56,0.1599999999999999,2006-2010
10142,1600,Medium,1778222.0,133.4,2132.8,0.16,2006-2010
10143,1600,Medium,457828.8,133.4,549.12,0.16,2006-2010
10144,1600,Medium,2983624.4,133.4,3578.56,0.16,2006-2010
10145,1600,Medium,284306348.8,133.4,340997.12,0.16,2006-2010
10146,1246,Medium,6720158.4,133.4,8060.16,0.16,2006-2010
10147,1246,Medium,9071.2,133.4,10.88,0.16,2006-2010
10148,1246,Medium,69368.0,133.4,83.2,0.16,2006-2010
10149,1246,Medium,457962.2,133.4,549.28,0.16,2006-2010
10150,1246,Medium,21077.2,133.4,25.28,0.16,2006-2010
10151,1246,Medium,424745.6,133.4,509.44,0.16,2006-2010
10152,1246,Medium,6670.0,133.4,8.0,0.16,2006-2010
10153,1246,Medium,804135.2,133.4,964.48,0.16,2006-2010
10154,1246,Medium,120193.4,133.4,144.16,0.16,2006-2010
10155,1246,Medium,244922.4,133.4,293.76,0.16,2006-2010
10156,1246,Medium,32481566.0,133.4,38958.4,0.16,2006-2010
10157,1246,Medium,4222510.2,133.4,5064.48,0.1599999999999999,2006-2010
10158,1246,Medium,6697080.2,133.4,8032.48,0.16,2006-2010
10159,1246,Medium,375387.6,133.4,450.24,0.16,2006-2010
10160,1246,Medium,1028380.6,133.4,1233.44,0.16,2006-2010
10161,1246,Medium,57168970.2,133.4,68568.48,0.16,2006-2010
10162,1246,Medium,7457060.0,133.4,8944.0,0.16,2006-2010
10163,1246,Medium,13418839.4,133.4,16094.56,0.16,2006-2010
10164,1246,Medium,2235517.2,133.4,2681.28,0.16,2006-2010
10165,1246,Medium,183024.8,133.4,219.52,0.16,2006-2010
10166,1246,Medium,1228747.4,133.39999999999998,1473.76,0.16,2006-2010
10167,1246,Medium,925395.8,133.4,1109.92,0.16,2006-2010
10168,1246,Medium,9597596.4,133.4,11511.36,0.16,2006-2010
10169,1246,Medium,583224.8,133.4,699.52,0.16,2006-2010
10170,1246,Medium,364582.2,133.4,437.28,0.16,2006-2010
10171,1246,Medium,965149.0,133.4,1157.6,0.1599999999999999,2006-2010
10172,1246,Medium,2176421.0,133.4,2610.4,0.16,2006-2010
10173,1246,Medium,254794.0,133.4,305.6,0.16,2006-2010
10174,1246,Medium,1287710.2,133.4,1544.48,0.16,2006-2010
10175,1246,Medium,1245689.2,133.4,1494.08,0.16,2006-2010
10176,1246,Medium,6856359.8,133.4,8223.52,0.16,2006-2010
10177,1246,Medium,520644325.4,133.4,624460.96,0.16,2006-2010
10178,1246,Medium,68300.8,133.4,81.92,0.16,2006-2010
10179,1246,Medium,214107.0,133.4,256.8,0.16,2006-2010
10180,1246,Medium,2832348.8,133.39999999999998,3397.12,0.16,2006-2010
10181,1246,Medium,27628740.8,133.4,33137.92,0.16,2006-2010
10182,1246,Medium,9655358.6,133.4,11580.64,0.16,2006-2010
10183,1246,Medium,1462864.4,133.4,1754.56,0.16,2006-2010
10184,1246,Medium,830681.8,133.4,996.32,0.16,2006-2010
10185,1246,Medium,356311.4,133.4,427.36,0.16,2006-2010
10186,1246,Medium,2534.6,133.4,3.04,0.16,2006-2010
10187,1246,Medium,122461.2,133.4,146.88,0.16,2006-2010
10188,1246,Medium,14541934.0,133.4,17441.6,0.1599999999999999,2006-2010
10189,1246,Medium,789061.0,133.4,946.4,0.16,2006-2010
10190,1246,Medium,12675668.0,133.4,15203.2,0.16,2006-2010
10191,1021,Medium,35364340.0,133.4,42416.0,0.16,2006-2010
10192,1021,Medium,97141880.0,133.4,116512.0,0.16,2006-2010
10193,1021,Medium,25799560.0,133.4,30944.0,0.16,2006-2010
10194,1021,Medium,4162080.0,133.4,4992.0,0.16,2006-2010
10195,1021,Medium,47770540.0,133.4,57296.0,0.16,2006-2010
10196,1021,Medium,323094800.0,133.4,387520.0,0.16,2006-2010
10197,1021,Medium,1107220.0,133.4,1328.0,0.16,2006-2010
10198,1021,Medium,5949640.0,133.4,7136.0,0.16,2006-2010
10199,1021,Medium,28654320.0,133.4,34368.0,0.16,2006-2010
10200,1021,Medium,228434160.0,133.4,273984.0,0.16,2006-2010
10201,1021,Medium,19302980.0,133.4,23152.0,0.16,2006-2010
10202,1021,Medium,26119720.0,133.4,31328.0,0.16,2006-2010
10203,1021,Medium,10858760.0,133.4,13024.0,0.16,2006-2010
10204,1021,Medium,6216440.0,133.4,7456.0,0.16,2006-2010
10205,1021,Medium,56561600.0,133.4,67840.0,0.16,2006-2010
10206,1021,Medium,27933960.0,133.4,33504.0,0.16,2006-2010
10207,1021,Medium,6629980.0,133.4,7952.0,0.16,2006-2010
10208,1021,Medium,8724360.0,133.4,10464.0,0.16,2006-2010
10209,1021,Medium,1374020.0,133.4,1648.0,0.16,2006-2010
10210,1021,Medium,1627480.0,133.4,1952.0,0.16,2006-2010
10211,1021,Medium,7977320.0,133.4,9568.0,0.16,2006-2010
10212,1021,Medium,3668500.0,133.4,4400.0,0.16,2006-2010
10213,1021,Medium,9644820.0,133.4,11568.0,0.16,2006-2010
10214,1021,Medium,2894780.0,133.4,3472.0,0.16,2006-2010
10215,1021,Medium,44955800.0,133.4,53920.0,0.16,2006-2010
10216,1021,Medium,96848400.0,133.4,116160.0,0.16,2006-2010
10217,1021,Medium,4348840.0,133.4,5216.0,0.16,2006-2010
10218,1021,Medium,39966640.0,133.4,47936.0,0.16,2006-2010
10219,1021,Medium,28147400.0,133.4,33760.0,0.16,2006-2010
10220,1021,Medium,6096380.0,133.4,7312.0,0.16,2006-2010
10221,1021,Medium,13900280.0,133.4,16672.0,0.16,2006-2010
10222,1021,Medium,169938260.0,133.4,203824.0,0.16,2006-2010
10223,443,Low,3839118.6,133.4,4604.64,0.16,2006-2010
10224,443,Low,83772932.2,133.4,100477.28,0.16,2006-2010
10225,443,Low,5273035.2,133.4,6324.48,0.1599999999999999,2006-2010
10226,443,Low,279873.2,133.4,335.68,0.16,2006-2010
10227,443,Low,64362031.6,133.4,77195.84,0.16,2006-2010
10228,443,Low,176221.4,133.4,211.36,0.16,2006-2010
10229,443,Low,78172.4,133.39999999999998,93.76,0.16,2006-2010
10230,443,Low,14318889.2,133.4,17174.08,0.16,2006-2010
10231,443,Low,175287.6,133.4,210.24,0.16,2006-2010
10232,443,Low,61097.2,133.4,73.28,0.16,2006-2010
10233,443,Low,12103115.2,133.4,14516.48,0.16,2006-2010
10234,443,Low,1837851.8,133.4,2204.32,0.16,2006-2010
10235,443,Low,457562.0,133.4,548.8,0.1599999999999999,2006-2010
10236,443,Low,2907586.4,133.4,3487.36,0.16,2006-2010
10237,443,Low,373253.2,133.4,447.68,0.16,2006-2010
10238,443,Low,425946.2,133.4,510.88,0.16,2006-2010
10239,443,Low,378856.0,133.4,454.4,0.16,2006-2010
10240,443,Low,138736.0,133.4,166.4,0.16,2006-2010
10241,443,Low,1322927.8,133.4,1586.72,0.16,2006-2010
10242,443,Low,66230832.2,133.4,79437.28,0.16,2006-2010
10243,443,Low,143077503.0,133.4,171607.2,0.16,2006-2010
10244,443,Low,36418.2,133.39999999999998,43.68,0.16,2006-2010
10245,443,Low,365649.4,133.4,438.56,0.16,2006-2010
10246,443,Low,18724691.0,133.4,22458.4,0.16,2006-2010
10247,443,Low,1154577.0,133.4,1384.8,0.16,2006-2010
10248,443,Low,8671.0,133.4,10.4,0.16,2006-2010
10249,443,Low,468367.4,133.4,561.76,0.16,2006-2010
10250,443,Low,328254712.0,133.4,393708.8,0.16,2006-2010
10251,1095,Medium,6536.6,133.4,7.84,0.16,2006-2010
10252,1095,Medium,3136100.6,133.4,3761.44,0.16,2006-2010
10253,1095,Medium,31482.4,133.4,37.76,0.16,2006-2010
10254,1095,Medium,8404.2,133.4,10.08,0.16,2006-2010
10255,1095,Medium,89244.6,133.4,107.04,0.16,2006-2010
10256,1095,Medium,573486.6,133.4,687.84,0.16,2006-2010
10257,1095,Medium,303218.2,133.4,363.68,0.16,2006-2010
10258,1095,Medium,193696.8,133.4,232.32,0.16,2006-2010
10259,1095,Medium,12939.8,133.4,15.52,0.16,2006-2010
10260,1095,Medium,323094.8,133.4,387.52,0.16,2006-2010
10261,1095,Medium,209571.4,133.4,251.36,0.16,2006-2010
10262,1095,Medium,40040010.0,133.4,48024.0,0.16,2006-2010
10263,1095,Medium,80973.8,133.4,97.12,0.16,2006-2010
10264,1095,Medium,91379.0,133.4,109.6,0.16,2006-2010
10265,1095,Medium,1200.6,133.39999999999998,1.44,0.16,2006-2010
10266,1095,Medium,109788.2,133.4,131.68,0.16,2006-2010
10267,1095,Medium,3335.0,133.4,4.0,0.16,2006-2010
10268,1095,Medium,232783.0,133.4,279.2,0.16,2006-2010
10269,1095,Medium,1340803.4,133.39999999999998,1608.16,0.16,2006-2010
10270,1095,Medium,1811972.2,133.4,2173.28,0.16,2006-2010
10271,1095,Medium,246123.0,133.4,295.2,0.16,2006-2010
10272,1095,Medium,1168317.2,133.4,1401.28,0.16,2006-2010
10273,1095,Medium,10481371.4,133.4,12571.36,0.16,2006-2010
10274,1095,Medium,4268.8,133.4,5.12,0.16,2006-2010
10275,1095,Medium,478372.4,133.4,573.76,0.16,2006-2010
10276,1095,Medium,992896.2,133.4,1190.88,0.16,2006-2010
10277,1095,Medium,83508.4,133.39999999999998,100.16,0.16,2006-2010
10278,1095,Medium,359779.8,133.4,431.52,0.16,2006-2010
10279,1095,Medium,18942.8,133.4,22.72,0.16,2006-2010
10280,1095,Medium,1635350.6,133.4,1961.44,0.16,2006-2010
10281,1095,Medium,48903372.8,133.4,58654.72,0.16,2006-2010
10282,740,Low,40081764.2,133.4,48074.08,0.16,2006-2010
10283,740,Low,26803928.6,133.4,32148.64,0.16,2006-2010
10284,740,Low,1006236.2,133.4,1206.88,0.16,2006-2010
10285,740,Low,8500514.8,133.4,10195.52,0.16,2006-2010
10286,740,Low,216908.4,133.4,260.16,0.16,2006-2010
10287,740,Low,18424274.2,133.4,22098.08,0.16,2006-2010
10288,740,Low,82433596.2,133.4,98870.88,0.16,2006-2010
10289,740,Low,7157310.2,133.4,8584.48,0.16,2006-2010
10290,740,Low,354268245.6,133.4,424909.44,0.16,2006-2010
10291,740,Low,26823805.2,133.4,32172.48,0.16,2006-2010
10292,740,Low,3200132.6,133.4,3838.24,0.16,2006-2010
10293,740,Low,22011.0,133.4,26.4,0.16,2006-2010
10294,740,Low,70896230.4,133.4,85032.96,0.16,2006-2010
10295,740,Low,459696.4,133.4,551.36,0.16,2006-2010
10296,740,Low,6858761.0,133.4,8226.4,0.16,2006-2010
10297,740,Low,14466429.6,133.4,17351.04,0.16,2006-2010
10298,740,Low,112300122.0,133.4,134692.8,0.1599999999999999,2006-2010
10299,740,Low,69453776.2,133.4,83302.88,0.16,2006-2010
10300,740,Low,13395494.4,133.4,16066.56,0.16,2006-2010
10301,740,Low,5519558.4,133.4,6620.16,0.16,2006-2010
10302,740,Low,22631710.2,133.4,27144.48,0.16,2006-2010
10303,740,Low,7558844.2,133.4,9066.08,0.16,2006-2010
10304,740,Low,60830.4,133.4,72.96,0.1599999999999999,2006-2010
10305,740,Low,84732745.2,133.4,101628.48,0.16,2006-2010
10306,740,Low,218097260.8,133.4,261585.92,0.16,2006-2010
10307,740,Low,57762.2,133.4,69.28,0.16,2006-2010
10308,740,Low,609504.6,133.4,731.04,0.16,2006-2010
10309,740,Low,41227937.0,133.4,49448.8,0.16,2006-2010
10310,740,Low,388460.8,133.4,465.92,0.16,2006-2010
10311,740,Low,692069595.2,133.4,830068.48,0.16,2006-2010
10312,740,Low,10287808.0,133.4,12339.2,0.16,2006-2010
10313,740,Low,82041.0,133.4,98.4,0.16,2006-2010
10314,740,Low,500516.8,133.4,600.32,0.16,2006-2010
10315,740,Low,20943.8,133.4,25.12,0.16,2006-2010
10316,740,Low,87377.0,133.4,104.8,0.16,2006-2010
10317,740,Low,75765730.6,133.39999999999998,90873.44,0.16,2006-2010
10318,740,Low,830281.6,133.4,995.84,0.16,2006-2010
10319,740,Low,545518356.2,133.4,654294.88,0.16,2006-2010
10320,1257,Medium,154623940.0,133.4,185456.0,0.16,2006-2010
10321,1257,Medium,171152200.0,133.4,205280.0,0.16,2006-2010
10322,1257,Medium,1534100.0,133.4,1840.0,0.16,2006-2010
10323,1257,Medium,426266360.0,133.4,511264.0,0.16,2006-2010
10324,1257,Medium,180530220.0,133.4,216528.0,0.16,2006-2010
10325,1257,Medium,43928620.0,133.4,52688.0,0.16,2006-2010
10326,1257,Medium,12019340.0,133.4,14416.0,0.16,2006-2010
10327,1257,Medium,169498040.0,133.4,203296.0,0.16,2006-2010
10328,1257,Medium,383778460.0,133.4,460304.0,0.16,2006-2010
10329,1257,Medium,9044520.0,133.4,10848.0,0.16,2006-2010
10330,1257,Medium,76184740.0,133.4,91376.0,0.16,2006-2010
10331,1257,Medium,11565780.0,133.4,13872.0,0.16,2006-2010
10332,1257,Medium,1827580.0,133.4,2192.0,0.16,2006-2010
10333,1257,Medium,88150720.0,133.4,105728.0,0.16,2006-2010
10334,1257,Medium,6309820.0,133.4,7568.0,0.16,2006-2010
10335,1257,Medium,18969480.0,133.4,22752.0,0.16,2006-2010
10336,1257,Medium,23665160.0,133.4,28384.0,0.16,2006-2010
10337,1257,Medium,17115220.0,133.4,20528.0,0.16,2006-2010
10338,1257,Medium,1227280.0,133.4,1472.0,0.16,2006-2010
10339,1257,Medium,204809020.0,133.4,245648.0,0.16,2006-2010
10340,1257,Medium,5522760.0,133.4,6624.0,0.16,2006-2010
10341,1257,Medium,30802060.0,133.4,36944.0,0.16,2006-2010
10342,1257,Medium,11832580.0,133.4,14192.0,0.16,2006-2010
10343,1257,Medium,493580.0,133.4,592.0,0.16,2006-2010
10344,1257,Medium,8110720.0,133.4,9728.0,0.16,2006-2010
10345,1257,Medium,693680.0,133.4,832.0,0.16,2006-2010
10346,1257,Medium,355324240.0,133.4,426176.0,0.16,2006-2010
10347,1257,Medium,145779520.0,133.4,174848.0,0.16,2006-2010
10348,1257,Medium,14874100.0,133.4,17840.0,0.16,2006-2010
10349,1257,Medium,23531760.0,133.4,28224.0,0.16,2006-2010
10350,1257,Medium,1480740.0,133.4,1776.0,0.16,2006-2010
10351,1257,Medium,75210920.0,133.4,90208.0,0.16,2006-2010
10352,1257,Medium,167123520.0,133.4,200448.0,0.16,2006-2010
10353,4702,Very High,107253.6,133.4,128.64,0.1599999999999999,2006-2010
10354,4702,Very High,3735.2,133.4,4.48,0.16,2006-2010
10355,4702,Very High,958612.4,133.4,1149.76,0.16,2006-2010
10356,4702,Very High,72569.6,133.4,87.04,0.16,2006-2010
10357,4702,Very High,531198.8,133.4,637.12,0.16,2006-2010
10358,4702,Very High,10938.8,133.39999999999998,13.12,0.16,2006-2010
10359,4702,Very High,2274203.2,133.4,2727.68,0.16,2006-2010
10360,4702,Very High,586293.0,133.4,703.2,0.16,2006-2010
10361,4702,Very High,295347.6,133.39999999999998,354.24,0.16,2006-2010
10362,4702,Very High,967416.8,133.4,1160.32,0.16,2006-2010
10363,4702,Very High,4349373.6,133.39999999999998,5216.64,0.16,2006-2010
10364,4702,Very High,1540236.4,133.4,1847.36,0.16,2006-2010
10365,4702,Very High,8293478.0,133.4,9947.2,0.16,2006-2010
10366,4702,Very High,217842.2,133.4,261.28,0.1599999999999999,2006-2010
10367,4702,Very High,350441.8,133.4,420.32,0.16,2006-2010
10368,4702,Very High,12272.8,133.4,14.72,0.16,2006-2010
10369,4702,Very High,92846.4,133.4,111.36,0.16,2006-2010
10370,4702,Very High,82974.8,133.4,99.52,0.16,2006-2010
10371,1769,Medium,426880.0,133.4,512.0,0.16,2006-2010
10372,1769,Medium,26680.0,133.4,32.0,0.16,2006-2010
10373,1769,Medium,20010.0,133.4,24.0,0.16,2006-2010
10374,1769,Medium,93380.0,133.4,112.0,0.16,2006-2010
10375,1769,Medium,533600.0,133.4,640.0,0.16,2006-2010
10376,1769,Medium,193430.0,133.4,232.0,0.16,2006-2010
10377,1769,Medium,106720.0,133.4,128.0,0.16,2006-2010
10378,1769,Medium,326830.0,133.4,392.0,0.16,2006-2010
10379,1769,Medium,1280640.0,133.4,1536.0,0.16,2006-2010
10380,1769,Medium,8289476.0,133.4,9942.4,0.16,2006-2010
10381,1769,Medium,200100.0,133.4,240.0,0.16,2006-2010
10382,1769,Medium,60030.0,133.4,72.0,0.16,2006-2010
10383,1769,Medium,1013840.0,133.4,1216.0,0.16,2006-2010
10384,1769,Medium,1089878.0,133.4,1307.2,0.16,2006-2010
10385,1769,Medium,803068.0,133.4,963.2,0.16,2006-2010
10386,1769,Medium,333500.0,133.4,400.0,0.16,2006-2010
10387,1769,Medium,3675170.0,133.4,4408.0,0.16,2006-2010
10388,1769,Medium,22144400.0,133.4,26560.0,0.16,2006-2010
10389,1769,Medium,200100.0,133.4,240.0,0.16,2006-2010
10390,1769,Medium,869768.0,133.4,1043.2,0.16,2006-2010
10391,1769,Medium,1987660.0,133.4,2384.0,0.16,2006-2010
10392,1769,Medium,3535100.0,133.4,4240.0,0.16,2006-2010
10393,1769,Medium,533600.0,133.4,640.0,0.16,2006-2010
10394,1769,Medium,133400.0,133.4,160.0,0.16,2006-2010
10395,1769,Medium,160080.0,133.4,192.0,0.16,2006-2010
10396,1769,Medium,80040.0,133.4,96.0,0.16,2006-2010
10397,1769,Medium,13340.0,133.4,16.0,0.16,2006-2010
10398,1769,Medium,153410.0,133.4,184.0,0.16,2006-2010
10399,527,Low,800400.0,133.4,960.0,0.16,2006-2010
10400,527,Low,533600.0,133.4,640.0,0.16,2006-2010
10401,527,Low,2134400.0,133.4,2560.0,0.16,2006-2010
10402,527,Low,80573600.0,133.4,96640.0,0.16,2006-2010
10403,527,Low,360180.0,133.4,432.0,0.16,2006-2010
10404,527,Low,413540.0,133.4,496.0,0.16,2006-2010
10405,527,Low,2921460.0,133.4,3504.0,0.16,2006-2010
10406,527,Low,13340.0,133.4,16.0,0.16,2006-2010
10407,527,Low,20410200.0,133.4,24480.0,0.16,2006-2010
10408,527,Low,160080.0,133.4,192.0,0.16,2006-2010
10409,527,Low,1560780.0,133.4,1872.0,0.16,2006-2010
10410,527,Low,3735200.0,133.4,4480.0,0.16,2006-2010
10411,527,Low,348174000.0,133.4,417600.0,0.16,2006-2010
10412,527,Low,1093880.0,133.4,1312.0,0.16,2006-2010
10413,527,Low,466900.0,133.4,560.0,0.16,2006-2010
10414,527,Low,465299200.0,133.4,558080.0,0.16,2006-2010
10415,2831,High,162881.4,133.4,195.36,0.16,2006-2010
10416,2831,High,148074.0,133.4,177.6,0.16,2006-2010
10417,2831,High,13473.4,133.4,16.16,0.16,2006-2010
10418,2831,High,54560.6,133.4,65.44,0.16,2006-2010
10419,2831,High,36018.0,133.4,43.2,0.16,2006-2010
10420,2831,High,61097.2,133.4,73.28,0.16,2006-2010
10421,2831,High,283208.2,133.4,339.68,0.16,2006-2010
10422,2831,High,43088.2,133.39999999999998,51.68,0.16,2006-2010
10423,2831,High,126596.6,133.4,151.84,0.16,2006-2010
10424,2831,High,48824.4,133.4,58.56,0.16,2006-2010
10425,2831,High,32282.8,133.4,38.72,0.16,2006-2010
10426,2831,High,134467.2,133.4,161.28,0.16,2006-2010
10427,2831,High,185292.6,133.4,222.24,0.16,2006-2010
10428,2831,High,85909.6,133.4,103.04,0.16,2006-2010
10429,2831,High,193563.4,133.4,232.16,0.16,2006-2010
10430,2831,High,33736459.8,133.39999999999998,40463.52,0.1599999999999999,2006-2010
10431,2831,High,236918.4,133.4,284.16,0.16,2006-2010
10432,2831,High,127930.6,133.4,153.44,0.16,2006-2010
10433,2831,High,117658.8,133.4,141.12,0.16,2006-2010
10434,2831,High,54160.4,133.4,64.96,0.1599999999999999,2006-2010
10435,2831,High,136468.2,133.4,163.68,0.16,2006-2010
10436,672,Low,49121882.0,133.4,58916.8,0.16,2006-2010
10437,672,Low,116988998.6,133.4,140316.64,0.16,2006-2010
10438,672,Low,20716753.2,133.4,24847.68,0.16,2006-2010
10439,672,Low,746239.6,133.4,895.04,0.16,2006-2010
10440,672,Low,568284.0,133.4,681.6,0.16,2006-2010
10441,672,Low,2088777.2,133.4,2505.28,0.16,2006-2010
10442,672,Low,120060.0,133.4,144.0,0.16,2006-2010
10443,672,Low,67337251.8,133.4,80764.32,0.16,2006-2010
10444,672,Low,13204065.4,133.4,15836.96,0.16,2006-2010
10445,672,Low,316158.0,133.4,379.2,0.16,2006-2010
10446,672,Low,28232776.0,133.4,33862.4,0.16,2006-2010
10447,672,Low,4037617.8,133.4,4842.72,0.16,2006-2010
10448,672,Low,108332539.2,133.4,129934.08,0.16,2006-2010
10449,672,Low,483841.8,133.4,580.32,0.16,2006-2010
10450,672,Low,2925462.0,133.4,3508.8,0.16,2006-2010
10451,672,Low,67665149.0,133.4,81157.6,0.16,2006-2010
10452,672,Low,4146338.8,133.4,4973.12,0.16,2006-2010
10453,672,Low,4215440.0,133.4,5056.0,0.16,2006-2010
10454,672,Low,1313456.4,133.39999999999998,1575.36,0.16,2006-2010
10455,672,Low,1562914.4,133.4,1874.56,0.16,2006-2010
10456,672,Low,42654916.8,133.39999999999998,51160.32,0.16,2006-2010
10457,672,Low,67348057.2,133.4,80777.28,0.16,2006-2010
10458,672,Low,83699295.4,133.4,100388.96,0.16,2006-2010
10459,672,Low,759117902.6,133.4,910486.24,0.16,2006-2010
10460,672,Low,2514456.6,133.4,3015.84,0.16,2006-2010
10461,672,Low,337902.2,133.4,405.28,0.1599999999999999,2006-2010
10462,672,Low,20397527.0,133.4,24464.8,0.16,2006-2010
10463,672,Low,1741270.2,133.4,2088.48,0.16,2006-2010
10464,672,Low,644855.6,133.4,773.44,0.16,2006-2010
10465,672,Low,290676865.8,133.4,348637.92,0.16,2006-2010
10466,672,Low,1738735.6,133.4,2085.44,0.16,2006-2010
10467,672,Low,2457761.6,133.4,2947.84,0.16,2006-2010
10468,672,Low,3328463.4,133.4,3992.16,0.16,2006-2010
10469,672,Low,66166.4,133.39999999999998,79.36,0.16,2006-2010
10470,672,Low,182491.2,133.4,218.88,0.16,2006-2010
10471,672,Low,45636406.8,133.39999999999998,54736.32,0.16,2006-2010
10472,672,Low,6840885.4,133.4,8204.96,0.1599999999999999,2006-2010
10473,672,Low,1215924992.0,133.4,1458380.8,0.16,2006-2010
10474,1924,Medium,391128.8,133.4,469.12,0.16,2006-2010
10475,1924,Medium,5602.8,133.4,6.72,0.16,2006-2010
10476,1924,Medium,3295513.6,133.4,3952.64,0.16,2006-2010
10477,1924,Medium,756511.4,133.4,907.36,0.16,2006-2010
10478,1924,Medium,329231.2,133.4,394.88,0.16,2006-2010
10479,1924,Medium,100850.4,133.4,120.96,0.16,2006-2010
10480,1924,Medium,206236.4,133.4,247.36,0.16,2006-2010
10481,1924,Medium,1200733.4,133.39999999999998,1440.16,0.16,2006-2010
10482,1924,Medium,3735200.0,133.4,4480.0,0.16,2006-2010
10483,1924,Medium,10938.8,133.39999999999998,13.12,0.16,2006-2010
10484,1924,Medium,1450458.2,133.4,1739.68,0.16,2006-2010
10485,1924,Medium,1067.2,133.4,1.28,0.16,2006-2010
10486,1924,Medium,1867.6,133.4,2.24,0.16,2006-2010
10487,1924,Medium,1067.2,133.4,1.28,0.16,2006-2010
10488,1924,Medium,263598.4,133.4,316.16,0.16,2006-2010
10489,1924,Medium,12406.2,133.4,14.88,0.16,2006-2010
10490,1924,Medium,9349605.8,133.4,11213.92,0.16,2006-2010
10491,1924,Medium,115391.0,133.4,138.4,0.16,2006-2010
10492,1924,Medium,1590128.0,133.4,1907.2,0.16,2006-2010
10493,1924,Medium,520660.2,133.4,624.48,0.16,2006-2010
10494,1924,Medium,1005702.6,133.4,1206.24,0.16,2006-2010
10495,1924,Medium,892846.2,133.4,1070.88,0.16,2006-2010
10496,1924,Medium,16341233.2,133.4,19599.68,0.16,2006-2010
10497,1924,Medium,1604268.4,133.4,1924.16,0.16,2006-2010
10498,1924,Medium,34657987.0,133.4,41568.8,0.16,2006-2010
10499,1924,Medium,1649357.6,133.4,1978.24,0.16,2006-2010
10500,1924,Medium,261597.4,133.4,313.76,0.16,2006-2010
10501,1924,Medium,1315724.2,133.4,1578.08,0.16,2006-2010
10502,1924,Medium,16345902.2,133.4,19605.28,0.16,2006-2010
10503,1924,Medium,6003.0,133.4,7.2,0.16,2006-2010
10504,1924,Medium,1600.8,133.4,1.92,0.16,2006-2010
10505,1924,Medium,29748.2,133.4,35.68,0.16,2006-2010
10506,1924,Medium,1521960.6,133.4,1825.44,0.16,2006-2010
